session_guid,lap_index,turn,corner_name,entry_speed,apex_speed,exit_speed,speed_drop,max_lat_g,max_brake,max_throttle,min_accel_g
49286453-273d-48c3-a124-51a51221c1f6,3,T13,RC Entry,25.408101654052736,20.082218170166016,32.9734489440918,5.32588348388672,0.22821393609046936,5.772472381591797,0.4839680790901184,-0.26238390803337097
49286453-273d-48c3-a124-51a51221c1f6,3,T14,Roller Coaster,32.99521713256836,31.956180572509766,33.78652648925781,1.039036560058591,0.09421391785144806,5.792423248291016,0.4840001165866852,-0.2849990427494049
49286453-273d-48c3-a124-51a51221c1f6,3,T15,RC Exit,51.32175159454346,51.299198150634766,52.03884983062744,0.022553443908691406,0.08558602631092072,2.0135552883148193,0.5229998230934143,-0.054086096584796906
49286453-273d-48c3-a124-51a51221c1f6,4,T1,Horse Shoe,23.25176544189453,21.69826889038086,23.217614364624023,1.5534965515136712,0.09255946427583694,5.725348472595215,0.48684683442115784,-0.24189069867134094
49286453-273d-48c3-a124-51a51221c1f6,4,T2-T3,Connectors,24.55972671508789,21.69826889038086,32.30123672485352,2.8614578247070312,0.09848431497812271,5.932458400726318,0.4947874844074249,-0.24189069867134094
49286453-273d-48c3-a124-51a51221c1f6,4,T4,NASCAR Bend,27.53175277709961,27.452821731567383,29.626367568969727,0.07893104553222585,0.16873526573181152,0.5046679973602295,0.4790934920310974,-0.021988168358802795
49286453-273d-48c3-a124-51a51221c1f6,4,T5a-T5b,Snake Entry,21.964596939086913,21.345142364501953,22.82373390197754,0.6194545745849602,0.14820317924022675,1.0237524509429932,0.4947740137577057,0.06327461451292038
49286453-273d-48c3-a124-51a51221c1f6,4,T6a-T6b,Snake Exit,25.6952880859375,25.533815383911133,27.178139877319335,0.16147270202636577,0.10026686638593674,6.0290961265563965,0.4917616546154022,-0.3837931454181671
49286453-273d-48c3-a124-51a51221c1f6,4,T7,Climbing Esses,31.12955513000488,30.554128646850586,31.909420013427734,0.5754264831542955,0.13320021331310272,5.914059638977051,0.4930000305175781,-0.22667647898197174
49286453-273d-48c3-a124-51a51221c1f6,4,T8a-T8b,Climbing Esses 2,38.41651840209961,37.83306121826172,38.326419830322266,0.5834571838378935,0.10887814313173294,0.597565233707428,0.5253999829292297,0.06577737629413605
49286453-273d-48c3-a124-51a51221c1f6,4,T9,Esses Exit,33.794534301757814,19.37468147277832,27.599082946777344,14.419852828979494,0.15475718677043915,5.992423057556152,0.5950002074241638,-0.34506577253341675
49286453-273d-48c3-a124-51a51221c1f6,4,T10,South Bend,31.94647216796875,19.37468147277832,25.871121978759767,12.57179069519043,0.15475718677043915,5.992423057556152,0.5942661762237549,-0.34506577253341675
49286453-273d-48c3-a124-51a51221c1f6,4,T11,Oak Tree Entry,31.738777542114256,19.37468147277832,25.76622543334961,12.364096069335936,0.15475718677043915,5.992423057556152,0.5940384268760681,-0.34506577253341675
49286453-273d-48c3-a124-51a51221c1f6,4,T12,Oak Tree,20.49750518798828,20.421201705932617,27.17903251647949,0.07630348205566406,0.13552989065647125,5.79568338394165,0.6268452405929565,-0.283405601978302
49286453-273d-48c3-a124-51a51221c1f6,4,T13,RC Entry,24.53464698791504,20.421201705932617,33.535169219970705,4.113445281982422,0.21985258162021637,5.79568338394165,0.6284000277519226,-0.283405601978302
49286453-273d-48c3-a124-51a51221c1f6,4,T14,Roller Coaster,31.560013198852538,30.71458625793457,33.00704116821289,0.8454269409179673,0.09755066782236099,5.672632694244385,0.6318296194076538,-0.34382933378219604
