session_guid,lap_index,dist_m,speed_f4,throttle_f7,brake_f9,accel_g_f12,lat_g_f13,heading_f8
49286453-273d-48c3-a124-51a51221c1f6,0,3200,46.49319076538086,0.5835506319999695,1.7353770732879639,-0.040943700820207596,-0.02749103307723999,97.21105194091797
49286453-273d-48c3-a124-51a51221c1f6,0,3250,47.6834716796875,0.5795615911483765,1.736851692199707,-0.06307408213615417,-0.05855124816298485,96.3447265625
49286453-273d-48c3-a124-51a51221c1f6,0,3300,48.3704719543457,0.5772297978401184,1.4618185758590698,-0.016979262232780457,-0.03078187257051468,97.94463348388672
49286453-273d-48c3-a124-51a51221c1f6,0,3350,48.85322952270508,0.5754095911979675,0.953731119632721,0.029629237949848175,-0.046054989099502563,99.90181732177734
49286453-273d-48c3-a124-51a51221c1f6,0,3400,49.45094299316406,0.5708320140838623,1.350333571434021,0.020916510373353958,-0.038046885281801224,101.06117248535156
49286453-273d-48c3-a124-51a51221c1f6,0,3500,50.81324005126953,0.5589920878410339,1.1463019847869873,0.005220469087362289,-0.026173776015639305,103.15476989746094
49286453-273d-48c3-a124-51a51221c1f6,0,3500,50.82245635986328,0.5589139461517334,1.1297701597213745,0.008098449558019638,-0.025818321853876114,103.19094848632812
49286453-273d-48c3-a124-51a51221c1f6,0,3600,51.698997497558594,0.5526866912841797,1.0521327257156372,0.021672751754522324,-0.007813110016286373,106.95721435546875
49286453-273d-48c3-a124-51a51221c1f6,0,3600,51.70926284790039,0.5526508688926697,1.059624433517456,0.022585541009902954,-0.007455911487340927,106.99874877929688
49286453-273d-48c3-a124-51a51221c1f6,0,3650,52.26726150512695,0.5492902398109436,1.0641975402832031,-0.02896876446902752,0.006754624657332897,108.37549591064453
49286453-273d-48c3-a124-51a51221c1f6,0,3700,53.04620361328125,0.5458855032920837,0.9186452627182007,-0.02360556460916996,-0.0031319139525294304,108.40235900878906
49286453-273d-48c3-a124-51a51221c1f6,0,3750,53.85502243041992,0.5436909794807434,0.9150128364562988,0.0013520985376089811,-0.024068718776106834,107.50477600097656
49286453-273d-48c3-a124-51a51221c1f6,0,3800,54.57560348510742,0.5425477027893066,0.6078689694404602,0.01801183819770813,-0.02869405411183834,106.39096069335938
49286453-273d-48c3-a124-51a51221c1f6,0,3800,54.5609245300293,0.5425679087638855,0.6360684037208557,0.021326975896954536,-0.02779940329492092,106.41991424560547
49286453-273d-48c3-a124-51a51221c1f6,0,3850,55.32841491699219,0.5434898138046265,0.5412888526916504,-0.031948283314704895,-0.048831526190042496,104.58580017089844
49286453-273d-48c3-a124-51a51221c1f6,0,3850,55.342987060546875,0.5435048341751099,0.5445904731750488,-0.02837486006319523,-0.048203736543655396,104.5416030883789
49286453-273d-48c3-a124-51a51221c1f6,0,3900,56.017879486083984,0.5440254211425781,0.2877853512763977,0.02163679525256157,-0.06807678192853928,102.66497802734375
